target,prediction,uncertainty_std,lower_95,upper_95,absolute_error,inside_95_interval
4.0840976e-05,-0.00016689526,5.1603314e-05,-0.00026803775,-6.575276e-05,0.00020773624,False
5.7298053e-05,-3.7891732e-05,7.531081e-05,-0.00018550092,0.00010971745,9.518978e-05,True
0.0002023004,3.2417342e-06,3.804477e-05,-7.1326016e-05,7.780949e-05,0.00019905868,False
0.00016736952,0.00013793398,6.0419796e-05,1.9511179e-05,0.00025635678,2.9435541e-05,True
0.00010730397,0.00012339267,4.1674528e-05,4.17106e-05,0.00020507476,1.6088707e-05,True
7.1621136e-05,5.62821e-05,3.843701e-05,-1.9054445e-05,0.00013161864,1.5339036e-05,True
0.00025222474,4.0388215e-05,3.7239875e-05,-3.2601944e-05,0.00011337837,0.00021183652,False
0.00018583587,0.00022621498,6.591516e-05,9.702126e-05,0.0003554087,4.0379105e-05,True
0.00016109803,0.00015083067,4.6964597e-05,5.878006e-05,0.00024288129,1.0267351e-05,True
0.00033451754,0.00010642809,3.517086e-05,3.7493206e-05,0.00017536298,0.00022808946,False
0.0002854121,0.00025799838,6.8521564e-05,0.00012369611,0.00039230066,2.7413713e-05,True
0.00020929777,0.00020349764,4.4311793e-05,0.000116646515,0.00029034875,5.8001315e-06,True
1.14843515e-05,0.00014135631,4.208007e-05,5.887937e-05,0.00022383325,0.00012987196,False
2.9023784e-05,-3.0405472e-05,5.510645e-05,-0.00013841412,7.7603174e-05,5.9429258e-05,True
-0.0001350148,-5.1576306e-05,4.1660795e-05,-0.00013323147,3.0078856e-05,8.3438485e-05,False
-0.00016617576,-0.00016886127,4.33246e-05,-0.00025377749,-8.394505e-05,2.6855123e-06,True
-0.00036139053,-0.000204312,3.1424468e-05,-0.00026590395,-0.00014272005,0.00015707852,False
-0.00030528818,-0.00037092293,5.0399376e-05,-0.00046970573,-0.00027214014,6.5634755e-05,True
-0.00028229482,-0.00031801185,3.9472434e-05,-0.0003953778,-0.00024064588,3.5717036e-05,True
-0.00025534397,-0.000275736,3.448127e-05,-0.0003433193,-0.00020815272,2.0392035e-05,True
-0.000186801,-0.00023913158,2.5719015e-05,-0.00028954085,-0.0001887223,5.233058e-05,False
-0.00041670285,-0.00015934225,3.2980686e-05,-0.00022398439,-9.47001e-05,0.0002573606,False
-0.0005404662,-0.00035374917,8.184099e-05,-0.0005141575,-0.00019334083,0.00018671705,False
-0.00051733456,-0.0004896134,5.13133e-05,-0.00059018744,-0.0003890393,2.7721166e-05,True
-0.00048212637,-0.0004911061,3.8499315e-05,-0.0005665648,-0.00041564746,8.979754e-06,True
-0.0006603308,-0.0004610802,3.4232056e-05,-0.00052817503,-0.00039398536,0.00019925061,False
-0.0006402342,-0.0005905513,7.2198796e-05,-0.00073206093,-0.00044904166,4.9682916e-05,True
-0.00075600925,-0.00061670045,4.7680467e-05,-0.0007101542,-0.0005232467,0.0001393088,False
-0.0007838884,-0.0007005393,6.149617e-05,-0.0008210718,-0.00058000686,8.334906e-05,True
-0.0004927519,-0.00073847227,5.564442e-05,-0.0008475353,-0.0006294092,0.00024572038,False
-0.00040279154,-0.00047148138,7.9256846e-05,-0.0006268248,-0.00031613797,6.868984e-05,True
-0.0004384702,-0.000349763,4.2150292e-05,-0.00043237756,-0.00026714843,8.8707195e-05,False
-0.00041688964,-0.00039933587,3.9110953e-05,-0.00047599332,-0.00032267842,1.7553772e-05,True
-0.00027943694,-0.00039381412,3.617741e-05,-0.00046472184,-0.0003229064,0.00011437718,False
-0.00029140463,-0.00027563673,4.831033e-05,-0.00037032497,-0.0001809485,1.5767902e-05,True
-0.0003230856,-0.00026083848,3.1479547e-05,-0.0003225384,-0.00019913857,6.224713e-05,False
-0.0004950185,-0.000300276,3.114999e-05,-0.00036133,-0.00023922202,0.00019474249,False
-0.00039770952,-0.0004476954,6.322195e-05,-0.0005716104,-0.00032378038,4.9985887e-05,True
-0.00036012245,-0.00038289835,4.438254e-05,-0.00046988812,-0.00029590857,2.2775901e-05,True
-0.00028910805,-0.00033192444,2.9223726e-05,-0.00038920293,-0.00027464595,4.281639e-05,True
-0.00017405061,-0.0002887937,3.8099915e-05,-0.00036346953,-0.00021411787,0.00011474309,False
-0.00017318632,-0.0001819902,3.5015273e-05,-0.00025062013,-0.00011336026,8.80388e-06,True
-0.0002382329,-0.00016878067,3.8498936e-05,-0.0002442386,-9.332275e-05,6.945223e-05,True
-0.00045169014,-0.00022101667,3.0206145e-05,-0.0002802207,-0.00016181263,0.00023067347,False
-0.0003469719,-0.0003942385,5.0635274e-05,-0.0004934836,-0.00029499337,4.72666e-05,True
-0.0002902562,-0.00029401947,6.406595e-05,-0.00041958873,-0.0001684502,3.7632708e-06,True
-0.00013335643,-0.00020389982,3.438149e-05,-0.00027128754,-0.0001365121,7.054339e-05,False
0.00026474625,-5.1914612e-05,4.9347873e-05,-0.00014863643,4.4807217e-05,0.00031666085,False
0.0003655993,0.00036456357,0.0001185767,0.00013215323,0.0005969739,1.035718e-06,True
0.00052120263,0.00045107986,6.301662e-05,0.00032756728,0.00057459244,7.012277e-05,True
0.0005138397,0.0005699633,7.1477174e-05,0.00042986806,0.00071005855,5.6123594e-05,True
0.0005785153,0.00057914515,5.848707e-05,0.0004645105,0.0006937798,6.298651e-07,True
0.00063569803,0.0006193997,6.361662e-05,0.0004947111,0.0007440883,1.629832e-05,True
0.0006202151,0.0006545516,6.078021e-05,0.0005354224,0.0007736808,3.4336525e-05,True
0.0005870357,0.0006171027,6.112552e-05,0.0004972967,0.00073690875,3.0066993e-05,True
0.000666084,0.00054922164,6.178516e-05,0.00042812273,0.0006703206,0.00011686236,True
0.0006530664,0.0006188409,5.9537448e-05,0.00050214754,0.0007355343,3.4225464e-05,True
0.000684031,0.0005990419,6.594313e-05,0.00046979333,0.0007282904,8.498912e-05,True
0.00048192617,0.0006106135,6.263052e-05,0.00048785767,0.0007333693,0.00012868733,False
0.00051007693,0.00041373962,8.1459766e-05,0.00025407848,0.00057340076,9.633732e-05,True
0.00041844993,0.0004137688,5.4844037e-05,0.0003062745,0.0005212631,4.6811183e-06,True
0.0003207946,0.00033982325,4.059371e-05,0.00026025958,0.00041938692,1.9028637e-05,True
0.00033429076,0.00024840393,3.8385417e-05,0.00017316852,0.00032363934,8.588683e-05,False
0.00025799178,0.00025305012,3.6609137e-05,0.00018129621,0.00032480404,4.941656e-06,True
0.00041637168,0.00020427698,3.5332745e-05,0.0001350248,0.00027352915,0.0002120947,False
0.00027356035,0.00032675962,7.9830126e-05,0.00017029257,0.00048322667,5.319927e-05,True
1.9668973e-05,0.00023664375,4.861567e-05,0.00014135704,0.00033193047,0.00021697479,False
-0.00016652723,-2.3401291e-05,8.149222e-05,-0.00018312605,0.00013632345,0.00014312594,True
-0.0001591499,-0.00023084041,5.8323032e-05,-0.00034515356,-0.00011652726,7.1690505e-05,True
-0.0002836642,-0.00023571699,3.4063898e-05,-0.00030248222,-0.00016895175,4.7947222e-05,True
-0.00038499013,-0.00032392016,4.7646376e-05,-0.00041730708,-0.00023053326,6.1069964e-05,True
